0	126	3	0.0	14015	10186	126.125	14099	10231
0	127	0	0.0	12146	27817	198.0	12114	27888
0	128	0	0.0	15897	20718	298.0	15785	20888
0	129	0	0.0	10335	21986	298.0	10405	21795
0	130	2	0.0	13433	26431	198.0	13357	26291
0	131	2	0.0	3076	17817	252.25	3243	17837
0	132	2	0.0	12126	18455	198.0	12188	18465
0	133	0	0.0	9378	17803	298.0	9482	17829
0	134	1	0.0	8985	11992	298.0	9023	11976
0	135	0	0.0	11319	16658	198.0	11156	16746
0	136	0	0.0	12141	28294	298.0	12141	28280
0	137	5	0.0	13194	14198	31.53125	13183	14204
0	138	0	0.0	9431	19501	298.0	9480	19528
0	139	0	0.0	15370	27733	298.0	15392	28001
0	140	0	0.0	15863	14909	672.0	15937	14751
0	141	2	0.0	21642	17556	132.0	21336	17642
0	142	4	0.0	10727	17390	63.06250000000001	10711	17480
0	143	1	0.0	17739	18383	132.0	17778	18491
0	144	2	0.0	3875	14083	252.25	3890	14195
0	145	0	0.0	9854	4880	198.0	9828	4971
0	146	0	0.0	11666	18650	198.0	11579	18731
0	147	0	0.0	22089	9865	132.0	21905	10107
0	148	0	0.0	14149	14158	298.0	14139	14093
0	149	0	0.0	11865	27725	198.0	11898	27882
0	150	1	0.0	11447	18987	448.00000000000006	11558	18719
0	151	0	0.0	14139	22013	298.0	14074	22120
0	152	0	0.0	14776	21624	298.0	14810	21238
0	153	0	0.0	10708	26315	298.0	10496	26326
0	154	4	0.0	11623	18388	63.0625	11558	18324
0	155	1	0.0	17311	21759	298.0	17423	21876
0	156	0	0.0	17477	10257	132.0	17516	10286
0	157	1	0.0	14808	14107	298.0	14819	14125
0	158	0	0.0	15169	12168	298.0	15169	12158
0	159	4	0.0	16276	11018	63.0625	16170	11203
0	160	2	0.0	17162	23480	252.25	16814	23103
0	161	0	0.0	6024	17849	672.0	6134	17890
0	162	1	0.0	14836	16346	298.0	14709	16275
0	163	1	0.0	12843	18183	88.0	12726	18178
0	164	0	0.0	12667	21942	298.0	12680	21923
0	165	3	0.0	19876	25737	126.125	19932	26721
0	166	0	0.0	13890	24375	198.0	13922	24288
0	167	1	0.0	13215	16178	298.0	13265	16258
0	168	0	0.0	11695	14717	298.0	11504	14673
0	169	1	0.0	15746	27596	298.0	15687	27468
0	170	0	0.0	13996	21715	298.0	13946	21703
0	171	2	0.0	11336	5405	252.25000000000003	11383	5463
0	172	1	0.0	14616	21882	448.0	14604	21671
0	173	0	0.0	19848	15812	1009.0000000000001	19712	14356
0	174	1	0.0	19058	14031	132.0	19010	13963
0	175	3	0.0	12418	14544	126.125	12134	14572
0	176	2	0.0	15779	11295	132.0	15911	11318
0	177	2	0.0	16413	21855	252.25	16228	21738
0	178	1	0.0	6206	19253	298.0	6366	19200
0	179	2	0.0	14343	29091	198.0	14343	29167
0	180	2	0.0	12257	11908	252.25	12194	12062
0	181	1	0.0	14119	11508	198.0	14183	11366
0	182	5	0.0	7973	17973	31.53125	7967	18023
0	183	0	0.0	9010	19178	298.0	9072	19147
0	184	0	0.0	13989	28539	298.0	14001	28523
0	185	0	0.0	7920	18502	298.0	8000	18427
0	186	0	0.0	12421	8808	298.0	12363	8856
0	187	0	0.0	4410	17879	672.0	4564	17828
0	188	2	0.0	4410	17879	252.25	4564	17828
0	189	1	0.0	12526	13834	298.0	12567	13915
0	190	1	0.0	5665	20252	298.0	5684	20115
0	191	1	0.0	6077	20001	298.0	6163	19979
0	192	0	0.0	13015	20306	672.0	13002	20265
0	193	0	0.0	20952	16313	132.0	20797	16375
0	194	0	0.0	13553	5074	672.0	13461	5489
0	195	3	0.0	6671	22039	126.12499999999999	6740	21983
0	196	1	0.0	9437	15561	298.0	9437	15695
0	197	1	0.0	12669	30398	298.0	12604	30312
0	198	1	0.0	9525	11261	298.0	9502	11178
0	199	0	0.0	21586	16056	132.0	21542	16051
1	158	0	0.03355704697986572	15169	12158	298.0	15171	12129
1	9	0	0.043624161073825496	16543	28479	298.0	16557	28538
1	136	0	0.046979865771812124	12141	28280	298.0	12393	28070
1	112	2	0.05392059666495719	5222	19882	252.25	5271	19907
1	63	0	0.05717075211993616	12198	18205	448.0	12218	18111
1	192	0	0.0640053963321624	13002	20265	672.0	12998	20247
1	94	0	0.06686194243346066	14108	10694	298.0	14118	10690
1	184	0	0.06711409395973156	14001	28523	298.0	14027	28490
1	157	1	0.07078866815345297	14819	14125	298.0	14910	14361
1	66	0	0.07593092952338765	8221	22400	298.0	8248	22384
1	164	0	0.07725412371289486	12680	21923	298.0	12696	21898
1	61	0	0.08192319205190401	10196	8453	298.0	10244	8436
1	192	0	0.09144451674077214	12998	20247	672.0	12944	20185
1	6	0	0.09585227925707096	11446	15645	672.0	11513	15775
1	78	0	0.09914957518586687	9869	10803	298.0	9859	10824
1	46	0	0.10095039568114983	6289	15723	298.0	6645	15815
1	94	0	0.10300398811892708	14118	10690	298.0	14176	10714
1	2	0	0.1041188289297389	14555	9314	198.0	14534	9314
1	111	0	0.10595740539494591	17202	22077	298.0	17019	22022
1	29	1	0.11531777993829906	14245	13165	448.0	14220	13188
1	100	2	0.11557882844093759	11377	19714	252.25000000000003	11508	19588
1	101	0	0.12861589192440803	12826	26497	298.0	12836	26459
1	158	0	0.1311036366023398	15171	12129	298.0	15121	12013
1	134	1	0.13835924918180065	9023	11976	298.0	9384	11763
1	41	0	0.1430140042825121	10606	14595	448.0	10258	14607
1	28	2	0.1471612384005596	14131	21736	252.25	14255	21725
1	15	1	0.14724625997084095	13880	27643	198.0	13861	27610
1	85	2	0.16070608663330632	18062	25651	132.0	18066	25599
1	105	1	0.1626584132847264	19758	16407	132.0	19768	16397
1	18	0	0.16747022751698837	7212	18525	448.0	7158	18438
1	170	0	0.17254980043197898	13946	21703	298.0	13734	21632
1	161	0	0.1746912262196949	6134	17890	672.0	6304	17932
1	107	0	0.1761052420121909	6814	20791	672.0	6965	20623
1	164	0	0.17685695646226285	12696	21898	1008.9999999999999	12327	21748
1	78	0	0.17720127551884013	9859	10824	298.0	9571	10975
1	66	0	0.18124874715073813	8248	22384	298.0	8430	22405
1	103	1	0.1816115319159035	10042	23062	298.0	10111	22977
1	114	0	0.18428899621135542	12169	20994	298.0	12189	20965
1	138	0	0.18773960712348137	9480	19528	298.0	9501	19560
1	58	0	0.19089211615205226	14004	25954	298.0	13842	25621
1	29	1	0.19114495740018755	14220	13188	448.0	14038	13401
1	31	0	0.1921855176278705	15236	20811	298.0	15182	21103
1	184	0	0.20809363448053697	14027	28490	298.0	14182	28388
1	2	0	0.21017943499034497	14534	9314	198.0	14503	9298
1	34	0	0.21143602687279683	8405	11734	298.0	8562	11641
1	192	0	0.21379454525919162	12944	20185	672.0	12780	20082
1	148	0	0.22068702077124003	14139	14093	298.0	14134	14022
1	90	0	0.22137479869088117	10796	13966	298.0	10814	14101
1	89	0	0.22296707125903148	12130	27671	198.0	12146	27817
1	56	1	0.22501686272672183	4113	18468	198.0	4175	18474
1	44	2	0.2255137784472213	14004	25954	252.25	13842	25621
1	54	1	0.22703208285484267	11729	17450	448.0	11552	17495
1	116	0	0.22880394541920512	10554	16113	298.0	10569	16260
1	183	0	0.23261109833051496	9072	19147	298.0	8994	19037
1	113	1	0.23576064523825901	6933	19976	298.0	6998	20165
1	33	1	0.2397103393944069	8055	19564	504.5	7935	19575
1	187	0	0.24140647645913982	4564	17828	672.0	4634	17805
1	79	1	0.24688957351565655	8282	15326	298.0	8121	15526
1	9	0	0.24710829444020854	16557	28538	298.0	16603	28633
1	186	0	0.2526379895935398	12363	8856	298.0	12204	9006
1	61	0	0.2528007364341056	10244	8436	298.0	10394	8516
1	45	1	0.2589769312963053	5330	18465	298.0	5455	18391
1	140	0	0.2596289105662427	15937	14751	672.0	16070	14420
1	101	0	0.2604741651082234	12836	26459	298.0	12858	26421
1	20	0	0.26835684209564414	12490	14834	672.0	12528	14743
1	105	1	0.2697958043735973	19768	16397	132.0	19739	16194
1	63	0	0.2716888552758998	12218	18111	448.0	12389	18091
1	112	2	0.2719942940203597	5271	19907	252.25	5384	19900
1	198	1	0.2890195033575098	9502	11178	298.0	9644	11089
1	64	3	0.29153262732765484	7694	22538	126.12499999999999	7701	22521
1	96	0	0.2930243153787413	7778	17186	298.0	7748	17265
1	86	0	0.29568194003951764	10623	25720	672.0	10678	25585
1	171	2	0.2959465943443257	11383	5463	252.25	11496	5694
1	191	1	0.29788377209627037	6163	19979	298.0	6137	19837
1	69	0	0.299005254860923	14007	26661	198.0	14134	26919
1	114	0	0.3025031905322181	12189	20965	298.0	12203	20950
1	189	1	0.3046491992990874	12567	13915	298.0	12743	13915
1	36	1	0.307207388326465	4986	20042	298.0	5044	20045
1	6	0	0.31348588985919923	11513	15775	298.0	11196	15913
1	94	0	0.31363962337362794	14176	10714	298.0	14260	10517
1	27	1	0.3142172206208531	17794	11404	448.0	17715	11487
1	138	0	0.31618027295572726	9501	19560	298.0	9555	19690
1	167	1	0.31657654805559077	13265	16258	504.49999999999994	13138	16323
1	132	2	0.3171781508708602	12188	18465	252.25000000000003	12191	18395
1	120	1	0.3258589964220494	12393	19662	504.5	12201	19289
1	13	1	0.32798473006210505	16164	27734	298.0	16159	27707
1	43	2	0.32989726416438536	12578	21152	252.25000000000003	12603	21020
1	199	0	0.3354786337194626	21542	16051	132.0	21446	16138
1	15	1	0.339563762644172	13861	27610	198.0	13786	27484
1	187	0	0.35105193491026276	4634	17805	672.0	4744	17794
1	51	1	0.3521000121249743	20531	11652	504.5	20405	11671
1	74	0	0.3541977703738599	16603	28633	298.0	16615	28657
1	133	0	0.3597340478726818	9482	17829	298.0	9497	17782
1	197	1	0.36174745675326636	12604	30312	298.0	12696	30279
1	185	0	0.36798174831310915	8000	18427	298.0	8059	18379
1	156	0	0.3681849357643292	17516	10286	132.0	17608	10320
1	114	0	0.3713564943197456	12203	20950	298.0	12368	20984
1	4	1	0.37410874104670555	9955	18633	448.0	9831	18589
1	179	2	0.38383838383838387	14343	29167	198.0	14716	29167
1	2	0	0.38636896572279356	14503	9298	198.0	14431	9216
1	127	0	0.3933237873219704	12114	27888	197.99999999999997	11898	27882
1	18	0	0.39603337259568494	7158	18438	448.0	7149	18431
1	30	0	0.3962716427025075	12635	25774	298.0	12635	25895
1	137	5	0.39738240907485967	13183	14204	31.53125	13034	14290
1	88	3	0.39738240907485967	18557	16940	126.125	18562	16983
1	101	0	0.4078197919545331	12858	26421	298.0	12919	26463
1	20	0	0.4151059709893645	12528	14743	672.0	12576	14630
1	151	0	0.42012029052508026	14074	22120	298.0	13926	22058
1	13	1	0.42012922816778275	16159	27707	298.0	16153	27535
1	18	0	0.42148371690593356	7149	18431	298.0	7251	18301
1	76	1	0.4323653287296526	7710	20958	298.0	7758	20920
1	117	0	0.43278826693008554	12292	18433	448.0	12255	18826
1	67	0	0.4343920523152265	12844	15085	298.0	12714	15026
1	161	0	0.43527365645597504	6304	17932	672.0000000000001	6483	17923
1	64	3	0.43729894099148225	7701	22521	126.125	7717	22495
1	72	0	0.43818782988923655	16194	21723	672.0	16228	21738
1	16	2	0.43893654354154465	11759	30058	132.0	11959	30069
1	83	0	0.44076327902390466	20797	16375	132.0	20855	16761
1	19	1	0.44318181818181823	11316	18098	88.0	11277	18098
1	74	0	0.44424077617922053	16615	28657	298.0	16640	28709
1	125	0	0.44433635934303606	16262	23042	298.0	16506	22769
1	144	2	0.44796828543112	3890	14195	252.25	3924	14307
1	196	1	0.44966442953020136	9437	15695	448.0	9407	15695
1	82	2	0.45493067768332063	9248	21392	252.25000000000003	9134	21407
1	148	0	0.4595321167346528	14134	14022	298.0	14164	13941
1	190	1	0.464131688644835	5684	20115	298.0	5920	20141
1	95	0	0.4667325642363358	9571	21926	298.0	9582	21851
1	166	0	0.468173918188173	13922	24288	198.0	13966	24163
1	172	1	0.47174320703122175	14604	21671	448.0	14640	21330
1	169	1	0.4729639295010474	15687	27468	448.0	15534	27539
1	145	0	0.4779870129325593	9828	4971	198.0	9755	5240
1	33	1	0.47856685474229665	7935	19575	504.50000000000006	7865	19556
1	14	2	0.48517201014491884	14173	21424	252.25000000000003	14396	21545
1	97	0	0.48662346458884964	6892	24093	298.0	7609	23844
1	162	1	0.4882521506407198	14709	16275	298.0	14580	16422
1	72	0	0.4934881399370402	16228	21738	672.0	16413	21855
1	102	0	0.4937563412604752	6268	19819	298.0	6215	19825
1	192	0	0.5019821595814467	12780	20082	672.0	12517	19916
1	36	1	0.5020984433027281	5044	20045	298.0	5350	20077
1	107	0	0.5122468193358968	6965	20623	672.0	7057	20530
1	86	0	0.51260723374656	10678	25585	672.0	10713	25506
1	187	0	0.5155588275178964	4744	17794	672.0	4870	17787
1	196	1	0.5166287152444871	9407	15695	448.0	9231	15689
1	133	0	0.525289704027635	9497	17782	672.0	9435	17763
1	55	4	0.525448294177392	12368	20984	63.0625	12366	20949
1	56	1	0.5396110344923266	4175	18474	198.0	4265	18474
1	155	1	0.5435102208873349	17423	21876	298.0	17233	22071
1	103	1	0.5489960684505664	10111	22977	298.0	10677	22386
1	158	0	0.554986392968464	15121	12013	298.0	14900	12048
1	85	2	0.5558092627061941	18066	25599	132.0	18276	25383
1	104	0	0.5624231176698379	15760	11774	198.0	15740	11786
1	109	3	0.5638262579999533	13657	26690	126.12499999999999	13725	26662
1	178	1	0.5656030064954691	6366	19200	298.0	6425	19181
1	27	1	0.5699900154535534	17715	11487	448.0	17685	11466
1	164	0	0.5716267616864843	12327	21748	672.0	12407	21558
1	52	0	0.5718892722891996	9481	7921	298.0	9690	7634
1	96	0	0.5765962541481775	7748	17265	298.0	7711	17375
1	70	0	0.579519484769098	17685	11466	448.0	17715	11487
1	17	1	0.5939692108597836	3833	17238	298.0	3740	17459
1	132	2	0.594935360870517	12191	18395	252.24999999999997	12201	18320
1	20	0	0.5978026178320849	12576	14630	671.9999999999999	12587	14582
1	167	1	0.5993663309708341	13138	16323	504.5	13087	16349
1	146	0	0.6003519017017863	11579	18731	198.0	11570	18739
1	9	0	0.6013060648140685	16603	28633	298.0	16615	28657
1	38	1	0.6013495349099512	3197	16719	198.0	3180	16892
1	106	1	0.6013831032405254	7679	7831	298.0	7784	7704
1	51	1	0.6046758048753478	20405	11671	504.49999999999994	20042	11763
1	133	0	0.6217866851995009	9435	17763	672.0	9400	17752
1	33	1	0.6223384131628207	7865	19556	448.0	7855	19553
1	185	0	0.6232139210621885	8059	18379	298.0	8102	18293
1	119	2	0.6234958414695738	13119	29158	252.25	13036	28839
1	174	1	0.6305652135359034	19010	13963	132.0	18879	13881
1	194	0	0.632552511085084	13461	5489	672.0	13394	5841
1	54	1	0.6346900629054969	11552	17495	448.0	11306	17613
1	76	1	0.6378046289311824	7758	20920	298.0	7846	20851
1	74	0	0.6378565041893098	16640	28709	298.0	16678	28796
1	28	2	0.6406674707371922	14255	21725	252.25	14318	21691
1	86	0	0.6411876181348216	10713	25506	672.0	10835	25225
1	188	2	0.6431125953638928	4564	17828	252.25	4632	17691
1	33	1	0.6456426687630674	7855	19553	448.0	7744	19389
1	150	1	0.6474945889085223	11558	18719	448.0	11422	18638
1	27	1	0.6517303432374845	17685	11466	448.0	17584	11395
1	63	0	0.6559871096019652	12389	18091	448.0	12463	18091
1	101	0	0.6563459189516542	12919	26463	298.0	12984	26479
1	168	0	0.6577266812208293	11504	14673	298.0	11090	14578
1	180	2	0.6596158594095778	12194	12062	252.25	12155	12175
1	146	0	0.661168035938111	11570	18739	448.0	11558	18719
1	70	0	0.661259812553029	17715	11487	448.0	17768	11607
1	122	0	0.6634305063312553	20955	20327	132.0	20921	20743
1	131	2	0.6667724127991882	3243	17837	252.25	3308	17846
1	4	1	0.6678031018216792	9831	18589	448.0	9654	18504
1	39	0	0.6685769997322388	13082	21595	197.99999999999997	12893	21493
1	20	0	0.6710828098097344	12587	14582	672.0	12612	14474
1	102	0	0.6727447352617448	6215	19825	297.99999999999994	6137	19837
1	133	0	0.676381733794275	9400	17752	672.0	9311	17716
1	90	0	0.6784040388042838	10814	14101	298.0	10831	14244
1	64	3	0.6793498828741185	7717	22495	126.125	7810	22401
1	21	0	0.6801832491390075	14229	10990	672.0	14045	11256
1	104	0	0.6802201256465106	15740	11786	198.0	15803	11915
1	129	0	0.6826282019557285	10405	21795	298.0	10421	21718
1	128	0	0.6831476338307674	15785	20888	298.0	15691	20976
1	183	0	0.6851213756738055	8994	19037	298.0	8759	19116
1	197	1	0.6897321868153714	12696	30279	298.0	12786	30428
1	9	0	0.6913490706194292	16615	28657	298.0	16640	28709
1	161	0	0.7019791834926816	6483	17923	672.0	6506	17925
1	187	0	0.7033479564483125	4870	17787	672.0	5006	17794
1	195	3	0.7045793161716993	6740	21983	126.12499999999999	6785	21927
1	107	0	0.7069144764861353	7057	20530	672.0	7122	20487
1	153	0	0.7123663944314886	10496	26326	672.0	10465	26088
1	167	1	0.7128352846387169	13087	16349	504.5	12876	16471
1	146	0	0.7132301064278013	11558	18719	448.0	11422	18638
1	112	2	0.7208212773930147	5384	19900	252.25	5427	20085
1	95	0	0.7211029489107952	9582	21851	298.0	9619	21771
1	116	0	0.7246540268698662	10569	16260	298.0	10189	16288
1	49	3	0.7271044768672588	18878	16458	126.125	18750	16508
1	161	0	0.7363345298635602	6506	17925	672.0	6598	17936
1	24	0	0.7382626601192402	11849	25859	298.0	11957	25858
1	88	3	0.7406111237930101	18562	16983	126.125	18576	17027
1	45	1	0.7464327452711741	5455	18391	298.0	5484	18378
1	111	0	0.7471868279026288	17019	22022	298.0	16993	22010
1	148	0	0.7493880908733367	14164	13941	298.0	14225	13896
1	126	3	0.7555542600246702	14099	10231	126.125	14036	10426
1	178	1	0.7736025664593851	6425	19181	298.0	7248	18915
1	191	1	0.7823155152538164	6137	19837	297.99999999999994	6215	19825
1	181	1	0.7866475746439409	14183	11366	298.0	14045	11256
1	138	0	0.7885605240904325	9555	19690	672.0	9456	19714
1	140	0	0.7904639993084144	16070	14420	672.0	16081	14393
1	26	0	0.7924296102344064	8704	10363	672.0	8727	10405
1	66	0	0.7960391249904483	8430	22405	298.0	8437	22308
1	30	0	0.8023119111588833	12635	25895	298.0	12404	25905
1	130	2	0.804537686938985	13357	26291	252.25	13422	26258
1	149	0	0.8102559110325122	11898	27882	198.0	11860	27952
1	48	0	0.8102559110325122	11898	27882	198.0	11860	27952
1	29	1	0.8165155426864853	14038	13401	448.0	14030	13410
1	72	0	0.8192212764877533	16413	21855	672.0	16525	21947
1	133	0	0.8192466269372154	9311	17716	672.0	9231	17662
1	63	0	0.8211656810305366	12463	18091	448.00000000000006	12524	18092
1	107	0	0.8228904751075562	7122	20487	672.0	7267	20379
1	61	0	0.8232705350918237	10394	8516	298.0	10515	8400
1	34	0	0.8237762814379607	8562	11641	298.0	8436	11428
1	118	1	0.824165446067584	10745	17967	298.0	10751	17914
1	184	0	0.8307464271006701	14182	28388	298.0	14099	28206
1	11	0	0.8329931278350429	10277	12973	672.0	10318	13043
1	140	0	0.8338490580498229	16081	14393	672.0	16212	14068
1	20	0	0.8360467415681014	12612	14474	672.0	12633	14377
1	100	2	0.8361371311735187	11508	19588	252.25	11547	19546
1	111	0	0.8432795867165641	16993	22010	298.0	16931	21983
1	29	1	0.8433941020141467	14030	13410	448.00000000000006	13947	13509
1	35	0	0.84375	14682	25668	448.0	14682	25198
1	169	1	0.8494623177473197	15534	27539	448.0	15371	27614
1	198	1	0.8513879561126451	9644	11089	298.0	9679	11145
1	45	1	0.8530787089092324	5484	18378	298.0	5535	18356
1	12	0	0.8587789444205437	12099	23315	298.0	12165	23159
1	43	2	0.8624901948254711	12603	21020	252.25	12603	20869
1	50	0	0.8626511052665462	7915	23813	298.0	8051	23835
1	26	0	0.8636874667451974	8727	10405	672.0	8800	10533
1	22	1	0.8646655436698061	8780	14338	298.0	8839	14336
1	177	2	0.8677608236355966	16228	21738	252.25	16194	21723
1	84	0	0.868057956595231	6256	15391	298.0	6313	15409
1	143	1	0.8698936004093016	17778	18491	504.5	17431	18606
1	161	0	0.8742144034933043	6598	17936	672.0	6772	17941
1	164	0	0.8784054540687507	12407	21558	672.0	12474	21403
1	101	0	0.880977703799702	12984	26479	298.0	13011	26466
1	9	0	0.8849647986295186	16640	28709	298.0	16678	28796
1	19	1	0.8863636363636365	11277	18098	88.0	11224	18087
1	65	3	0.8866264207662525	9511	20088	126.125	9585	20045
1	23	0	0.887962835081877	7997	12012	448.0	8089	12167
1	132	2	0.8948906819888829	12201	18320	252.25	12214	18261
1	189	1	0.895253226144725	12743	13915	504.50000000000006	12720	13983
1	1	0	0.8971286820060065	9773	20134	298.0	9687	19656
1	139	0	0.9023539226293688	15392	28001	298.0	15428	28448
1	187	0	0.905996807496291	5006	17794	672.0	5168	17808
1	113	1	0.90644841170376	6998	20165	298.0	6777	20316
1	196	1	0.9097140791494873	9231	15689	448.00000000000006	9175	15711
1	82	2	0.9107586554055042	9134	21407	252.25000000000003	9086	21316
1	144	2	0.9119801748550893	3924	14307	252.24999999999997	3919	14375
1	67	0	0.9134592998738942	12714	15026	298.0	12599	15202
1	157	1	0.919569711734921	14910	14361	298.0	15000	14442
