----- Starting tests for 200 objects.. -----
27844504
635183
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
540
39090776
619390
12


Checking differences between Output files..
Passed
-------------------------------------------

----- Starting tests for 400 objects.. -----
34667424
1447157
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
    > (51682794 ,53102344) ,(56977411 ,58790664)
